addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"ул. Никитина, д. 1В",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.027977,92.917735,Банкомат ВТБ,,8 (800) 100-24-24,,372133,,,,https://www.vtb.ru/
"ул. Пролетарская, д. 42",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.184161,45.17641,Банкомат ВТБ,,8 (800) 100-24-24,,372134,,,,https://www.vtb.ru/
"ул. Каланчевская, д. 35",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.776801,37.647917,Банкомат ВТБ,,8 (800) 100-24-24,,372135,,,,https://www.vtb.ru/
"туп. Басманный, д. 6А, корп. 4",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.766501,37.658095,Банкомат ВТБ,,8 (800) 100-24-24,,372136,,,,https://www.vtb.ru/
"пл. Рижская, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.792569,37.632601,Банкомат ВТБ,,8 (800) 100-24-24,,372137,,,,https://www.vtb.ru/
"ул. Производственная, д. 24",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,58.585578,49.615876,Банкомат ВТБ,,8 (800) 100-24-24,,372138,,,,https://www.vtb.ru/
"ул. Энергетиков, д. 7",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.630182,37.809417,Банкомат ВТБ,,8 (800) 100-24-24,,372139,,,,https://www.vtb.ru/
"пр-кт Невский, д. 85, корп. А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.930146,30.362059,Банкомат ВТБ,,8 (800) 100-24-24,,372141,,,,https://www.vtb.ru/
"ул. Союзная, д. 20",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.5191,49.5221,Банкомат ВТБ,,8 (800) 100-24-24,,372142,,,,https://www.vtb.ru/
"ул. Октябрьской революции, д. 5",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.597814,60.584629,Банкомат ВТБ,,8 (800) 100-24-24,,372143,,,,https://www.vtb.ru/
"ул. Шоссе Нефтяников, д. 42",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,45.071434,38.983955,Банкомат ВТБ,,8 (800) 100-24-24,,372144,,,,https://www.vtb.ru/
"ул. Астраханская, д. 76",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.885029,37.320859,Банкомат ВТБ,,8 (800) 100-24-24,,372145,,,,https://www.vtb.ru/
"ул. Кирова, д. 128",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.98882,41.119735,Банкомат ВТБ,,8 (800) 100-24-24,,372146,,,,https://www.vtb.ru/
"ул. Ставропольская, д. 100",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,45.01906,38.998633,Банкомат ВТБ,,8 (800) 100-24-24,,372148,,,,https://www.vtb.ru/
тер. ВДЦ Орленок,VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.258688,38.818674,Банкомат ВТБ,,8 (800) 100-24-24,,372149,,,,https://www.vtb.ru/
"ул. Красная, д. 49",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,45.433858,40.571934,Банкомат ВТБ,,8 (800) 100-24-24,,372150,,,,https://www.vtb.ru/
"ш. Открытое, д. 18, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.817193,37.744001,Банкомат ВТБ,,8 (800) 100-24-24,,372151,,,,https://www.vtb.ru/
"ул. Свердловская, д. 8а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.976277,92.806865,Банкомат ВТБ,,8 (800) 100-24-24,,372152,,,,https://www.vtb.ru/
"ул. Ленина, д. 11",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.252064,39.159513,Банкомат ВТБ,,8 (800) 100-24-24,,372157,,,,https://www.vtb.ru/
"пр-кт Космонавтов, д. 13",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.909844,59.931266,Банкомат ВТБ,,8 (800) 100-24-24,,372161,,,,https://www.vtb.ru/
"ул. Екатерининская, д. 177",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,58.001996,56.202539,Банкомат ВТБ,,8 (800) 100-24-24,,372166,,,,https://www.vtb.ru/
"ул. Высоковольтная, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.245185,54.555478,Банкомат ВТБ,,8 (800) 100-24-24,,372167,,,,https://www.vtb.ru/
"ул. Вологодская, д. 81",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.819808,56.124601,Банкомат ВТБ,,8 (800) 100-24-24,,372168,,,,https://www.vtb.ru/
"ул. Ленинская, д. 47",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.759877,38.891042,Банкомат ВТБ,,8 (800) 100-24-24,,372170,,,,https://www.vtb.ru/
"ул. Молодежная, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.2178,55.049794,Банкомат ВТБ,,8 (800) 100-24-24,,372173,,,,https://www.vtb.ru/
"мкр. Востряково, ул. Заборье, стр. 130",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.395123,37.780419,Банкомат ВТБ,,8 (800) 100-24-24,,372176,,,,https://www.vtb.ru/
"ул. Русская, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.849385,83.04163,Банкомат ВТБ,,8 (800) 100-24-24,,372177,,,,https://www.vtb.ru/
"ул. Кирова, д. 74",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.422625,37.513844,Банкомат ВТБ,,8 (800) 100-24-24,,372178,,,,https://www.vtb.ru/
"ул. Ленина, д. 133",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.964654,55.925948,Банкомат ВТБ,,8 (800) 100-24-24,,372180,,,,https://www.vtb.ru/
"ул. Большая Молчановка, д. 17",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.752997,37.59259,Банкомат ВТБ,,8 (800) 100-24-24,,372181,,,,https://www.vtb.ru/
"пр-кт Литейный, д. 55а, корп. А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.935583,30.346698,Банкомат ВТБ,,8 (800) 100-24-24,,372183,,,,https://www.vtb.ru/
"ул. Народная, д. 4, корп. А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.880861,30.458503,Банкомат ВТБ,,8 (800) 100-24-24,,372184,,,,https://www.vtb.ru/
"наб. Дворцовая, д. 38, корп. А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.941173,30.313721,Банкомат ВТБ,,8 (800) 100-24-24,,372186,,,,https://www.vtb.ru/
"ул. Карла Либкнехта, д. 69",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,58.603473,49.664555,Банкомат ВТБ,,8 (800) 100-24-24,,372187,,,,https://www.vtb.ru/
"ул. Новая Басманная, д. 2/1, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.768866,37.651807,Банкомат ВТБ,,8 (800) 100-24-24,,372188,,,,https://www.vtb.ru/
"мкр. Радужный, пр-кт Строителей, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,58.503016,49.6555,Банкомат ВТБ,,8 (800) 100-24-24,,372195,,,,https://www.vtb.ru/
"ул. Советская, д. 190",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.745229,41.448106,Банкомат ВТБ,,8 (800) 100-24-24,,372198,,,,https://www.vtb.ru/
"ул. Олега Антонова, д. 5",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.183144,65.353263,Банкомат ВТБ,,8 (800) 100-24-24,,372202,,,,https://www.vtb.ru/
"ул. Гагарина, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.543037,34.990692,Банкомат ВТБ,,8 (800) 100-24-24,,372204,,,,https://www.vtb.ru/
"ул. Маршала Неделина, д. 40",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.726015,37.422692,Банкомат ВТБ,,8 (800) 100-24-24,,372206,,,,https://www.vtb.ru/
"мкр. 5, д. 38",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,64.433863,76.491645,Банкомат ВТБ,,8 (800) 100-24-24,,372208,,,,https://www.vtb.ru/
"б-р Энтузиастов, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.746405,37.682592,Банкомат ВТБ,,8 (800) 100-24-24,,372218,,,,https://www.vtb.ru/
"ш. Ярославское, д. 116, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.867071,37.708832,Банкомат ВТБ,,8 (800) 100-24-24,,372222,,,,https://www.vtb.ru/
"ш. Хорошёвское, д. 16, корп. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.774274,37.545932,Банкомат ВТБ,,8 (800) 100-24-24,,372224,,,,https://www.vtb.ru/
"пр-кт Ленинский, д. 42",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.703368,37.565991,Банкомат ВТБ,,8 (800) 100-24-24,,372231,,,,https://www.vtb.ru/
"ул. Харьковская, д. 201",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,47.785364,39.909992,Банкомат ВТБ,,8 (800) 100-24-24,,372239,,,,https://www.vtb.ru/
"ул. Шолохова, д. 5, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.636036,37.354635,Банкомат ВТБ,,8 (800) 100-24-24,,372240,,,,https://www.vtb.ru/
п/р Богаевский Карьер,VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.714228,36.386365,Банкомат ВТБ,,8 (800) 100-24-24,,372241,,,,https://www.vtb.ru/
"проезд Космический, д. 3а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.055689,158.662646,Банкомат ВТБ,,8 (800) 100-24-24,,372243,,,,https://www.vtb.ru/
"ул. Академика Волгина, д. 25, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.64476,37.510287,Банкомат ВТБ,,8 (800) 100-24-24,,372245,,,,https://www.vtb.ru/
"проезд Усковский, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.938405,37.310402,Банкомат ВТБ,,8 (800) 100-24-24,,372249,,,,https://www.vtb.ru/
"ул. им Адама Малаева, д. 6",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,43.3735,45.5954,Банкомат ВТБ,,8 (800) 100-24-24,,372253,,,,https://www.vtb.ru/
"ул. Ленина, д. 7",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.867119,37.215424,Банкомат ВТБ,,8 (800) 100-24-24,,372255,,,,https://www.vtb.ru/
"ул. Михалковская, д. 65, корп. 1, стр. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.837059,37.506341,Банкомат ВТБ,,8 (800) 100-24-24,,372257,,,,https://www.vtb.ru/
"ул. Силикатная, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.007946,37.473671,Банкомат ВТБ,,8 (800) 100-24-24,,372260,,,,https://www.vtb.ru/
"ул. Ленина, д. 28",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,62.148332,65.4351,Банкомат ВТБ,,8 (800) 100-24-24,,372261,,,,https://www.vtb.ru/
"ул. Рождественская, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.620894,43.406442,Банкомат ВТБ,,8 (800) 100-24-24,,372262,,,,https://www.vtb.ru/
"проезд Солнечный, д. 11",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.18028,65.562247,Банкомат ВТБ,,8 (800) 100-24-24,,372270,,,,https://www.vtb.ru/
"ул. Земеца, влад. 18б",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.215537,50.296197,Банкомат ВТБ,,8 (800) 100-24-24,,372271,,,,https://www.vtb.ru/
"ул. Белякова, д. 32а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.657219,39.586437,Банкомат ВТБ,,8 (800) 100-24-24,,372272,,,,https://www.vtb.ru/
"ул. Гагарина, д. 28",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.55394,150.808963,Банкомат ВТБ,,8 (800) 100-24-24,,372273,,,,https://www.vtb.ru/
"ш. Наро-Фоминское, д. 14",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.576818,36.694904,Банкомат ВТБ,,8 (800) 100-24-24,,372275,,,,https://www.vtb.ru/
"пр-кт Королева, д. 22Г",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,47.295283,39.715678,Банкомат ВТБ,,8 (800) 100-24-24,,372276,,,,https://www.vtb.ru/
"ул. Новочерёмушкинская, д. 23, корп. 5",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.680722,37.580131,Банкомат ВТБ,,8 (800) 100-24-24,,372279,,,,https://www.vtb.ru/
"ул. Лесопильная, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.500646,43.606038,Банкомат ВТБ,,8 (800) 100-24-24,,372281,,,,https://www.vtb.ru/
"ул. Народная, д. 7",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.102102,65.611143,Банкомат ВТБ,,8 (800) 100-24-24,,372284,,,,https://www.vtb.ru/
"мкр. Железнодорожный, ул. Рождественская, д. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.743102,38.001476,Банкомат ВТБ,,8 (800) 100-24-24,,372289,,,,https://www.vtb.ru/
"ул. Кирова, д. 35",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,43.97106,43.622963,Банкомат ВТБ,,8 (800) 100-24-24,,372293,,,,https://www.vtb.ru/
"ул. Свободы, д. 23",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,47.477582,40.07539,Банкомат ВТБ,,8 (800) 100-24-24,,372297,,,,https://www.vtb.ru/
"ул. Узуева, д. 142",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,43.288817,45.726467,Банкомат ВТБ,,8 (800) 100-24-24,,372298,,,,https://www.vtb.ru/
"пл. Свободы, д. 10",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.386021,36.728357,Банкомат ВТБ,,8 (800) 100-24-24,,372299,,,,https://www.vtb.ru/
"проезд Гостиничный, д. 6А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.844212,37.577912,Банкомат ВТБ,,8 (800) 100-24-24,,372306,,,,https://www.vtb.ru/
"проезд 2-й Южнопортовый, д. 18, корп. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.702673,37.691773,Банкомат ВТБ,,8 (800) 100-24-24,,372312,,,,https://www.vtb.ru/
"ул. Гагарина, д. 55",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.793035,38.946792,Банкомат ВТБ,,8 (800) 100-24-24,,372313,,,,https://www.vtb.ru/
"ул. Чапаева, д. 27",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,60.939607,76.597853,Банкомат ВТБ,,8 (800) 100-24-24,,372315,,,,https://www.vtb.ru/
"ш. Северное, д. 34",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.154335,37.874625,Банкомат ВТБ,,8 (800) 100-24-24,,372320,,,,https://www.vtb.ru/
"ул. Ямская, д. 103",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.158111,65.478695,Банкомат ВТБ,,8 (800) 100-24-24,,372323,,,,https://www.vtb.ru/
"ул. Кондинская, соор. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.598479,65.914252,Банкомат ВТБ,,8 (800) 100-24-24,,372324,,,,https://www.vtb.ru/
"ул. Московская, стр. 61",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.905649,36.897734,Банкомат ВТБ,,8 (800) 100-24-24,,372325,,,,https://www.vtb.ru/
"ш. Открытое, д. 8",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.811543,37.733473,Банкомат ВТБ,,8 (800) 100-24-24,,372327,,,,https://www.vtb.ru/
"ул. Правды, д. 33",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.789755,37.582799,Банкомат ВТБ,,8 (800) 100-24-24,,372328,,,,https://www.vtb.ru/
"проезд 1-й Варшавский, д. 1А, корп. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.649312,37.625172,Банкомат ВТБ,,8 (800) 100-24-24,,372329,,,,https://www.vtb.ru/
"ул. 15-я Парковая, д. 40Б",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.805938,37.823592,Банкомат ВТБ,,8 (800) 100-24-24,,372331,,,,https://www.vtb.ru/
"ш. Ленинградское, д. 108",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.860514,37.46767,Банкомат ВТБ,,8 (800) 100-24-24,,372333,,,,https://www.vtb.ru/
"пр-кт 50 лет Октября, д. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.846981,35.818022,Банкомат ВТБ,,8 (800) 100-24-24,,372334,,,,https://www.vtb.ru/
"ул. Крайняя, д. 122",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,43.357773,46.131903,Банкомат ВТБ,,8 (800) 100-24-24,,372336,,,,https://www.vtb.ru/
"ул. 40 лет Победы, д. 26",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.407125,84.005361,Банкомат ВТБ,,8 (800) 100-24-24,,372337,,,,https://www.vtb.ru/
,VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.765587,37.608042,Банкомат ВТБ,,8 (800) 100-24-24,,372339,,,,https://www.vtb.ru/
"ул. Железнодорожная, д. 48",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.292026,48.367262,Банкомат ВТБ,,8 (800) 100-24-24,,372340,,,,https://www.vtb.ru/
"б-р Строгинский, д. 28",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.80275,37.404169,Банкомат ВТБ,,8 (800) 100-24-24,,372341,,,,https://www.vtb.ru/
"ул. Ледовая, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,60.977209,69.015012,Банкомат ВТБ,,8 (800) 100-24-24,,372345,,,,https://www.vtb.ru/
"ул. имени Героя Советского Союза Васильева, д. 59/2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.509123,85.146401,Банкомат ВТБ,,8 (800) 100-24-24,,372346,,,,https://www.vtb.ru/
"ул. Ворошилова, д. 214",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.935281,37.450441,Банкомат ВТБ,,8 (800) 100-24-24,,372347,,,,https://www.vtb.ru/
"ул. Октябрьская, д. 8",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.68635,47.944201,Банкомат ВТБ,,8 (800) 100-24-24,,372348,,,,https://www.vtb.ru/
"пер. 2-й Очаковский, д. 6",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.682884,37.459415,Банкомат ВТБ,,8 (800) 100-24-24,,372349,,,,https://www.vtb.ru/
"ул. Республиканская, д. 7",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.637102,39.882845,Банкомат ВТБ,,8 (800) 100-24-24,,372351,,,,https://www.vtb.ru/
"ул. Геологов, д. 15",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,61.31049,63.317079,Банкомат ВТБ,,8 (800) 100-24-24,,372352,,,,https://www.vtb.ru/
"ул. Птицеградская, д. 2б",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.298377,38.17486,Банкомат ВТБ,,8 (800) 100-24-24,,372355,,,,https://www.vtb.ru/
"ул. Панфилова, д. 21",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.987115,37.170086,Банкомат ВТБ,,8 (800) 100-24-24,,372360,,,,https://www.vtb.ru/
"ул. Академика Варги, д. 26А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.634466,37.474363,Банкомат ВТБ,,8 (800) 100-24-24,,372361,,,,https://www.vtb.ru/
"ул. Тушинская, д. 17",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.82666,37.44479,Банкомат ВТБ,,8 (800) 100-24-24,,372362,,,,https://www.vtb.ru/
"мкр. 2А, стр. 4",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,61.086977,72.619897,Банкомат ВТБ,,8 (800) 100-24-24,,372364,,,,https://www.vtb.ru/
"ул. Интернациональная, влад. 38а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,60.940376,76.623922,Банкомат ВТБ,,8 (800) 100-24-24,,372366,,,,https://www.vtb.ru/
"пл. Свободы, д. 2, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.387305,36.729174,Банкомат ВТБ,,8 (800) 100-24-24,,372370,,,,https://www.vtb.ru/
"ул. Советская, д. 205/2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.512253,85.173818,Банкомат ВТБ,,8 (800) 100-24-24,,372372,,,,https://www.vtb.ru/
